Unnamed: 0,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta,Year,Quarter,Month,Day,Season,Weekday,Is_Weekend,percent of units infested
294,1407,127280,MANHATTAN,395,2 AVENUE,10010.0,12,0,0,0,2022-12-12,2021-11-01,2022-10-31,40.737686,-73.981063,6,2,64,1019655.0,1009030035.0,Gramercy,2022,4,12,12,Winter,0,Weekday,0.0
295,660558,406435,QUEENS,2028,GREENE AVENUE,11385.0,4,0,0,0,2021-04-30,2019-11-01,2020-10-31,40.708966,-73.908528,5,30,591,4080576.0,4033820032.0,Ridgewood,2021,2,4,30,Spring,4,Weekday,0.0
296,874815,224675,BRONX,3333,HULL AVENUE,10467.0,8,0,0,0,2021-12-02,2020-11-01,2021-10-31,40.877390999999996,-73.874012,7,11,42902,2114505.0,2033480167.0,Norwood,2021,4,12,2,Winter,3,Weekday,0.0
297,292707,312309,BROOKLYN,257,FLATBUSH AVENUE,11217.0,5,0,0,0,2022-02-18,2020-11-01,2021-10-31,40.680067,-73.974535,8,35,161,3028032.0,3011430006.0,Prospect Heights,2022,1,2,18,Winter,4,Weekday,0.0
298,249574,349198,BROOKLYN,538,EAST 21 STREET,11226.0,54,0,0,0,2022-02-07,2020-11-01,2021-10-31,40.640938,-73.958235,14,40,51602,3119498.0,3051840025.0,Flatbush,2022,1,2,7,Winter,0,Weekday,0.0
299,634185,407390,QUEENS,167,BEACH 113 STREET,11694.0,9,2,2,0,2019-01-29,2017-11-01,2018-11-30,40.579867,-73.834193,14,32,938,4435657.0,4161860025.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2019,1,1,29,Winter,1,Weekday,22.22222222222222
300,908369,382580,BROOKLYN,715,EAST 37 STREET,11203.0,3,0,0,0,2022-04-08,2020-11-01,2021-10-31,40.639696,-73.941592,17,45,832,3112526.0,3049710054.0,East Flatbush-Farragut,2022,2,4,8,Spring,4,Weekday,0.0
301,120733,220087,BRONX,3135,WEBSTER AVENUE,10467.0,3,0,0,0,2023-09-15,2021-11-01,2022-10-31,40.871819,-73.876124,7,11,425,2018549.0,2033530056.0,Norwood,2023,3,9,15,Fall,4,Weekday,0.0
302,219126,354930,BROOKLYN,526,CHAUNCEY STREET,11233.0,7,0,0,0,2023-07-03,2021-11-01,2022-10-31,40.682497,-73.91119599999999,16,37,369,3041178.0,3015170012.0,Ocean Hill,2023,3,7,3,Summer,0,Weekday,0.0
303,15626,120641,MANHATTAN,4,EAST 70 STREET,10021.0,36,0,0,0,2021-03-29,2019-11-01,2020-10-31,40.771002,-73.96766600000001,8,4,122,1041321.0,1013840065.0,Upper East Side-Carnegie Hill,2021,1,3,29,Spring,0,Weekday,0.0
304,10268,130896,MANHATTAN,25,DOWNING STREET,10014.0,15,1,1,0,2020-12-02,2019-11-01,2020-10-31,40.729478,-74.003254,2,3,67,1008374.0,1005270090.0,West Village,2020,4,12,2,Winter,2,Weekday,6.666666666666667
305,7134,113430,MANHATTAN,315,BLEECKER STREET,10014.0,3,0,0,0,2022-01-13,2020-11-01,2021-10-31,40.732828999999995,-74.003911,2,3,73,1010182.0,1005910009.0,West Village,2022,1,1,13,Winter,3,Weekday,0.0
306,225950,322509,BROOKLYN,161,CORBIN PLACE,11235.0,150,1,1,1,2019-12-10,2018-11-01,2019-10-31,40.578026,-73.954127,15,48,61004,3245719.0,3087190073.0,Brighton Beach,2019,4,12,10,Winter,1,Weekday,0.6666666666666667
307,748817,500588,STATEN ISLAND,74,JACKSON AVENUE,10305.0,7,0,0,0,2023-07-01,2021-11-01,2022-10-31,40.59623,-74.066018,2,50,74,5045860.0,5031170047.0,Grasmere-Arrochar-South Beach-Dongan Hills,2023,3,7,1,Summer,5,Weekend,0.0
308,6930,128553,MANHATTAN,8,BEDFORD STREET,10014.0,3,0,0,0,2021-04-17,2019-11-01,2020-10-31,40.728946,-74.003417,2,3,67,1008345.0,1005270004.0,West Village,2021,2,4,17,Spring,5,Weekend,0.0
309,323536,307929,BROOKLYN,400,LEFFERTS AVENUE,11225.0,3,0,0,0,2021-04-22,2019-11-01,2020-10-31,40.662504999999996,-73.948277,9,40,804,3035407.0,3013300033.0,Prospect Lefferts Gardens-Wingate,2021,2,4,22,Spring,3,Weekday,0.0
311,22981,102807,MANHATTAN,426,HUDSON STREET,10014.0,8,0,0,0,2021-01-27,2019-11-01,2020-10-31,40.730587,-74.006787,2,3,67,1009776.0,1005830004.0,West Village,2021,1,1,27,Winter,2,Weekday,0.0
312,235054,322605,BROOKLYN,154,DUPONT STREET,11222.0,6,0,0,0,2021-12-16,2020-11-01,2021-10-31,40.735996,-73.953758,1,33,575,3063845.0,3024960021.0,Greenpoint,2021,4,12,16,Winter,3,Weekday,0.0
313,742018,15281,STATEN ISLAND,93,GREELEY AVENUE,10306.0,2,0,0,0,2020-12-23,2019-11-01,2020-10-31,40.578838,-74.110906,2,50,122,5051832.0,5035950043.0,New Dorp-Midland Beach,2020,4,12,23,Winter,2,Weekday,0.0
314,63570,213355,BRONX,729,EAST 147 STREET,10455.0,9,0,0,0,2021-07-05,2019-11-01,2020-10-31,40.811665999999995,-73.90903,1,8,35,2003937.0,2025790044.0,Mott Haven-Port Morris,2021,3,7,5,Summer,0,Weekday,0.0
315,239055,345028,BROOKLYN,726,EAST 5 STREET,11218.0,3,0,0,0,2023-06-05,2021-11-01,2022-10-31,40.634555,-73.973846,12,40,484,3127154.0,3053980032.0,Kensington,2023,2,6,5,Summer,0,Weekday,0.0
316,970793,386293,BROOKLYN,306,MAC DOUGAL STREET,11233.0,8,0,0,0,2022-02-21,2020-11-01,2021-10-31,40.680597999999996,-73.908098,16,37,369,3000000.0,3015350006.0,Ocean Hill,2022,1,2,21,Winter,0,Weekday,0.0
317,137493,315196,BROOKLYN,5010,12 AVENUE,11219.0,14,0,0,0,2021-12-21,2020-11-01,2021-10-31,40.635673,-73.995035,12,44,220,3137995.0,3056470040.0,Borough Park,2021,4,12,21,Winter,1,Weekday,0.0
318,372778,353207,BROOKLYN,80,SOUTH ELLIOTT PLACE,11217.0,3,0,0,0,2021-12-27,2020-11-01,2021-10-31,40.687615,-73.97570400000001,2,35,33,3058764.0,3020980083.0,Fort Greene,2021,4,12,27,Winter,0,Weekday,0.0
319,386163,321104,BROOKLYN,586,VANDERBILT AVENUE,11238.0,4,0,0,0,2020-12-21,2019-11-01,2020-10-31,40.678956,-73.968407,8,35,163,3028146.0,3011440056.0,Prospect Heights,2020,4,12,21,Winter,0,Weekday,0.0
320,288563,337173,BROOKLYN,323,ELDERT STREET,11237.0,4,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.693275,-73.906649,4,37,437,3078934.0,3034130058.0,Bushwick (East),2023,2,6,27,Summer,1,Weekday,0.0
321,183903,312353,BROOKLYN,1700,ALBEMARLE ROAD,11226.0,107,0,0,0,2021-05-21,2019-11-01,2020-10-31,40.646912,-73.963424,14,40,512,3117579.0,3051210001.0,Flatbush,2021,2,5,21,Spring,4,Weekday,0.0
322,11534,139327,MANHATTAN,313,EAST 10 STREET,10009.0,5,0,0,0,2022-04-03,2020-11-01,2021-10-31,40.727443,-73.98125,3,2,34,1005155.0,1004040049.0,East Village,2022,2,4,3,Spring,6,Weekend,0.0
323,67355,227284,BRONX,319,EAST 204 STREET,10467.0,4,0,0,0,2021-12-03,2020-11-01,2021-10-31,40.872678,-73.878263,7,11,425,2097326.0,2033450001.0,Norwood,2021,4,12,3,Winter,4,Weekday,0.0
324,6276,112233,MANHATTAN,550,AUDUBON AVENUE,10040.0,45,0,0,0,2023-06-19,2021-11-01,2022-10-31,40.855959999999996,-73.92706899999999,12,10,277,1063874.0,1021610050.0,Washington Heights (North),2023,2,6,19,Summer,0,Weekday,0.0
325,79169,203816,BRONX,800,FOX STREET,10459.0,19,2,2,0,2019-01-23,2017-11-01,2018-11-30,40.816997,-73.896829,2,17,89,2005738.0,2027210001.0,Hunts Point,2019,1,1,23,Winter,2,Weekday,10.526315789473683
326,166065,365814,BROOKLYN,1152,67 STREET,11219.0,16,0,0,0,2021-12-25,2020-11-01,2021-10-31,40.626782,-74.005995,10,43,210,3142814.0,3057660031.0,Dyker Heights,2021,4,12,25,Winter,5,Weekend,0.0
327,372369,356878,BROOKLYN,78,SOUTH 4 STREET,11249.0,4,0,0,0,2023-07-10,2021-11-01,2022-10-31,40.712615,-73.964996,1,34,549,3063412.0,3024420016.0,Williamsburg,2023,3,7,10,Summer,0,Weekday,0.0
328,164232,304174,BROOKLYN,1144,64 STREET,11219.0,4,0,0,0,2022-12-27,2021-11-01,2022-10-31,40.628621,-74.004283,10,38,212,3142005.0,3057450023.0,Dyker Heights,2022,4,12,27,Winter,1,Weekday,0.0
329,388555,365827,BROOKLYN,140,WASHINGTON AVENUE,11205.0,4,4,4,4,2019-11-20,2017-11-01,2018-11-30,40.694456,-73.967115,2,35,191,3054388.0,3018890074.0,Clinton Hill,2019,4,11,20,Fall,2,Weekday,100.0
330,11976,105777,MANHATTAN,517,EAST 13 STREET,10009.0,20,0,0,0,2023-10-05,2021-11-01,2022-10-31,40.729366999999996,-73.97998299999999,3,2,34,1005260.0,1004070052.0,East Village,2023,4,10,5,Fall,3,Weekday,0.0
331,1000481,433831,QUEENS,1894,DE KALB AVENUE,11385.0,5,0,0,0,2023-07-10,2021-11-01,2022-10-31,40.709412,-73.914006,5,34,53901,4619111.0,4034000034.0,Ridgewood,2023,3,7,10,Summer,0,Weekday,0.0
332,154766,322004,BROOKLYN,1536,51 STREET,11219.0,42,0,0,0,2022-02-21,2020-11-01,2021-10-31,40.630699,-73.987989,12,44,236,3129603.0,3054650021.0,Borough Park,2022,1,2,21,Winter,0,Weekday,0.0
333,984192,387976,BROOKLYN,951,PACIFIC STREET,11238.0,3,0,0,0,2021-04-05,2019-11-01,2020-10-31,40.679946,-73.962796,8,35,203,3398409.0,3011247505.0,Prospect Heights,2021,2,4,5,Spring,0,Weekday,0.0
334,66352,209514,BRONX,865,EAST 181 STREET,10460.0,13,0,0,0,2023-06-30,2021-11-01,2022-10-31,40.846174,-73.882572,6,15,363,2013163.0,2031240042.0,West Farms,2023,2,6,30,Summer,4,Weekday,0.0
335,16012,119793,MANHATTAN,135,EAST 74 STREET,10021.0,30,0,0,0,2019-01-04,2017-11-01,2018-11-30,40.771925,-73.961665,8,4,128,1076302.0,1014097503.0,Upper East Side-Carnegie Hill,2019,1,1,4,Winter,4,Weekday,0.0
336,158577,347437,BROOKLYN,1536,56 STREET,11219.0,3,0,0,0,2021-08-24,2019-11-01,2020-10-31,40.627896,-73.990904,12,44,240,3130773.0,3054910021.0,Borough Park,2021,3,8,24,Summer,1,Weekday,0.0
337,302859,343298,BROOKLYN,765,GRAND STREET,11211.0,23,2,2,0,2019-12-05,2018-11-01,2019-10-31,40.711771,-73.942636,1,34,495,3069454.0,3027830029.0,East Williamsburg,2019,4,12,5,Winter,3,Weekday,8.695652173913043
338,168884,314723,BROOKLYN,1239,72 STREET,11228.0,3,0,0,0,2019-06-20,2017-11-01,2018-11-30,40.622802,-74.006906,10,43,196,3157638.0,3061770058.0,Dyker Heights,2019,2,6,20,Summer,3,Weekday,0.0
339,376632,342648,BROOKLYN,284,STERLING PLACE,11238.0,4,0,0,0,2021-04-07,2019-11-01,2020-10-31,40.675701000000004,-73.968552,8,35,207,3029323.0,3011700026.0,Prospect Heights,2021,2,4,7,Spring,2,Weekday,0.0
340,198634,309660,BROOKLYN,708,BANNER AVENUE,11235.0,4,0,0,0,2023-06-22,2021-11-01,2022-10-31,40.583345,-73.960978,13,48,366,3196533.0,3072640041.0,Brighton Beach,2023,2,6,22,Summer,3,Weekday,0.0
341,838847,223898,BRONX,1012,EAST 224 STREET,10466.0,3,0,0,0,2022-01-10,2020-11-01,2021-10-31,40.884194,-73.85175500000001,12,12,398,2103848.0,2048700041.0,Williamsbridge-Olinville,2022,1,1,10,Winter,0,Weekday,0.0
342,63614,210313,BRONX,424,EAST 148 STREET,10455.0,10,0,0,0,2021-04-05,2019-11-01,2020-10-31,40.814867,-73.917078,1,8,43,2000522.0,2022920025.0,Mott Haven-Port Morris,2021,2,4,5,Spring,0,Weekday,0.0
343,704797,406917,QUEENS,1703,WOODBINE STREET,11385.0,6,0,0,0,2021-05-08,2019-11-01,2020-10-31,40.701434000000006,-73.907922,5,34,549,4082594.0,4034560062.0,Ridgewood,2021,2,5,8,Spring,5,Weekend,0.0
344,190387,308339,BROOKLYN,1801,AVENUE L,11230.0,48,0,0,0,2022-01-03,2020-11-01,2021-10-31,40.620739,-73.957491,14,44,760,3180501.0,3067290001.0,Midwood,2022,1,1,3,Winter,0,Weekday,0.0
345,218665,331534,BROOKLYN,360,CENTRAL AVENUE,11221.0,6,0,0,0,2022-12-07,2021-11-01,2022-10-31,40.694619,-73.919089,4,34,417,3076096.0,3033230037.0,Bushwick (East),2022,4,12,7,Winter,2,Weekday,0.0
346,950560,227760,BRONX,817,EAST 219 STREET,10467.0,4,0,0,0,2021-07-08,2019-11-01,2020-10-31,40.88243,-73.859176,12,12,396,2129447.0,2046780031.0,Williamsbridge-Olinville,2021,3,7,8,Summer,3,Weekday,0.0
347,169467,310509,BROOKLYN,636,72 STREET,11209.0,4,0,0,0,2023-04-05,2021-11-01,2022-10-31,40.629726,-74.01841,10,47,134,3147535.0,3059110021.0,Bay Ridge,2023,2,4,5,Spring,2,Weekday,0.0
348,937661,228074,BRONX,3416,WRIGHT AVENUE,10475.0,3,0,0,0,2023-10-09,2021-11-01,2022-10-31,40.881034,-73.833398,12,12,46209,2116093.0,2052630249.0,Eastchester-Edenwald-Baychester,2023,4,10,9,Fall,0,Weekday,0.0
349,10646,122117,MANHATTAN,72,EAST 3 STREET,10003.0,20,0,0,0,2021-12-02,2020-11-01,2021-10-31,40.725034,-73.988599,3,2,3602,1006142.0,1004447501.0,East Village,2021,4,12,2,Winter,3,Weekday,0.0
350,242351,303767,BROOKLYN,1065,EAST 12 STREET,11230.0,3,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.623255,-73.963854,14,44,534,3179895.0,3067140061.0,Midwood,2023,2,6,27,Summer,1,Weekday,0.0
351,22519,102040,MANHATTAN,30,HAMILTON PLACE,10031.0,155,0,0,0,2023-07-05,2021-11-01,2022-10-31,40.821965999999996,-73.952477,9,7,225,1061711.0,1020700008.0,Hamilton Heights-Sugar Hill,2023,3,7,5,Summer,2,Weekday,0.0
352,10984,131359,MANHATTAN,524,EAST 6 STREET,10009.0,10,0,0,0,2021-07-22,2019-11-01,2020-10-31,40.725151000000004,-73.983216,3,2,32,1005054.0,1004010022.0,East Village,2021,3,7,22,Summer,3,Weekday,0.0
353,231410,314560,BROOKLYN,650,DEAN STREET,11238.0,3,0,0,0,2021-04-07,2019-11-01,2020-10-31,40.680376,-73.96889300000001,8,35,163,3027869.0,3011370042.0,Prospect Heights,2021,2,4,7,Spring,2,Weekday,0.0
354,246466,350493,BROOKLYN,415,EAST 16 STREET,11226.0,54,0,0,0,2019-12-03,2018-11-01,2019-10-31,40.640415000000004,-73.96331500000001,14,40,514,3118766.0,3051590047.0,Flatbush,2019,4,12,3,Winter,1,Weekday,0.0
355,154784,355405,BROOKLYN,1571,51 STREET,11219.0,6,0,0,0,2021-12-13,2020-11-01,2021-10-31,40.630388,-73.987437,12,44,236,3129358.0,3054580049.0,Borough Park,2021,4,12,13,Winter,0,Weekday,0.0
356,7238,140543,MANHATTAN,7,BOND STREET,10012.0,21,0,0,0,2020-02-21,2018-11-01,2019-10-31,40.726796,-73.994465,2,1,5502,1066841.0,1005297502.0,Greenwich Village,2020,1,2,21,Winter,4,Weekday,0.0
357,809795,352550,BROOKLYN,161,WEST 9 STREET,11231.0,3,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.675365,-73.999928,6,39,65,3323284.0,3003810043.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2023,2,6,28,Summer,2,Weekday,0.0
358,342060,307206,BROOKLYN,279,NEPTUNE AVENUE,11235.0,6,0,0,0,2021-04-26,2019-11-01,2020-10-31,40.581199,-73.96356800000001,13,48,366,3196385.0,3072620007.0,Brighton Beach,2021,2,4,26,Spring,0,Weekday,0.0
359,302928,344256,BROOKLYN,945,GRAND STREET,11211.0,7,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.712984000000006,-73.936456,1,34,481,3070481.0,3029240050.0,East Williamsburg,2023,2,6,28,Summer,2,Weekday,0.0
360,420678,403149,QUEENS,34-32,33 STREET,11106.0,6,0,0,0,2021-12-10,2020-11-01,2021-10-31,40.758219,-73.926234,1,22,57,4008204.0,4006090041.0,Astoria (Central),2021,4,12,10,Winter,4,Weekday,0.0
361,298402,375297,BROOKLYN,662,FULTON STREET,11217.0,5,0,0,0,2020-01-09,2018-11-01,2019-10-31,40.686753,-73.975539,2,35,35,3059249.0,3021130035.0,Fort Greene,2020,1,1,9,Winter,3,Weekday,0.0
362,344192,387259,BROOKLYN,45,NEWEL STREET,11222.0,18,0,0,0,2021-05-06,2019-11-01,2020-10-31,40.724078000000006,-73.946977,1,33,571,3332286.0,3026830012.0,Greenpoint,2021,2,5,6,Spring,3,Weekday,0.0
363,219056,336662,BROOKLYN,442,CHAUNCEY STREET,11233.0,8,0,0,0,2023-06-21,2021-11-01,2022-10-31,40.682066999999996,-73.914896,16,41,371,3041100.0,3015150038.0,Ocean Hill,2023,2,6,21,Summer,2,Weekday,0.0
364,807873,308117,BROOKLYN,48,BROOME STREET,11222.0,6,0,0,0,2020-12-06,2019-11-01,2020-10-31,40.722301,-73.94545600000001,1,33,499,3067605.0,3027010031.0,Greenpoint,2020,4,12,6,Winter,6,Weekend,0.0
365,897369,385989,BROOKLYN,2974,BRIGHTON 5 PLACE,11235.0,6,0,0,0,2021-06-09,2019-11-01,2020-10-31,40.579569,-73.962701,13,48,364,3244438.0,3086657504.0,Brighton Beach,2021,2,6,9,Summer,2,Weekday,0.0
366,248349,373821,BROOKLYN,201,EAST 19 STREET,11226.0,54,8,8,0,2019-12-23,2018-11-01,2019-10-31,40.644441,-73.961148,14,40,514,3118528.0,3051500001.0,Flatbush,2019,4,12,23,Winter,0,Weekday,14.814814814814813
367,1003589,390112,BROOKLYN,488,4 AVENUE,11215.0,10,0,0,0,2023-05-31,2021-11-01,2022-10-31,40.668824,-73.99000799999999,6,39,117,3022819.0,3010217504.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2023,2,5,31,Spring,2,Weekday,0.0
368,45648,221886,BRONX,1969,ANTHONY AVENUE,10457.0,215,0,4,0,2020-06-25,2018-11-01,2019-10-31,40.850469,-73.902825,5,15,23502,2007733.0,2028110003.0,Mount Hope,2020,2,6,25,Summer,3,Weekday,0.0
369,894992,385341,BROOKLYN,620,MILLER AVENUE,11207.0,3,0,0,0,2023-07-11,2021-11-01,2022-10-31,40.665186,-73.889325,5,42,1124,3391672.0,3038270029.0,East New York-New Lots,2023,3,7,11,Summer,1,Weekday,0.0
370,85304,215893,BRONX,1647,HOBART AVENUE,10461.0,31,1,1,0,2019-01-23,2017-11-01,2018-11-30,40.844881,-73.829777,10,13,26602,2046068.0,2041680031.0,Pelham Bay-Country Club-City Island,2019,1,1,23,Winter,2,Weekday,3.225806451612903
371,317449,344651,BROOKLYN,686,JEFFERSON AVENUE,11221.0,6,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.685538,-73.930364,3,36,295,3045824.0,3016560036.0,Bedford-Stuyvesant (East),2023,2,6,28,Summer,2,Weekday,0.0
372,653637,404394,QUEENS,475,FAIRVIEW AVENUE,11385.0,4,0,0,0,2023-06-23,2021-11-01,2022-10-31,40.708931,-73.909581,5,30,591,4080525.0,4033810014.0,Ridgewood,2023,2,6,23,Summer,4,Weekday,0.0
373,37163,140498,MANHATTAN,215,WEST 95 STREET,10025.0,211,1,1,0,2019-01-04,2017-11-01,2018-11-30,40.79363,-73.971429,7,6,183,1071159.0,1012437501.0,Upper West Side (Central),2019,1,1,4,Winter,4,Weekday,0.47393364928909953
374,103302,221105,BRONX,1824,PILGRIM AVENUE,10461.0,3,0,0,0,2021-12-01,2020-11-01,2021-10-31,40.847966,-73.83325699999999,10,13,26601,2046517.0,2041930006.0,Pelham Bay-Country Club-City Island,2021,4,12,1,Winter,2,Weekday,0.0
375,23126,106299,MANHATTAN,76,IRVING PLACE,10003.0,22,0,0,0,2020-12-30,2019-11-01,2020-10-31,40.736891,-73.986638,6,2,50,1017897.0,1008740061.0,Gramercy,2020,4,12,30,Winter,2,Weekday,0.0
376,931546,383254,BROOKLYN,1618,STERLING PLACE,11233.0,3,0,0,0,2023-07-10,2021-11-01,2022-10-31,40.671152,-73.925166,8,41,359,3388223.0,3013810112.0,Crown Heights (North),2023,3,7,10,Summer,0,Weekday,0.0
377,311243,363691,BROOKLYN,1267,HERKIMER STREET,11233.0,7,0,7,0,2022-03-10,2020-11-01,2021-10-31,40.677565,-73.911502,16,41,301,3042218.0,3015510067.0,Ocean Hill,2022,1,3,10,Spring,3,Weekday,0.0
378,292728,342718,BROOKLYN,281,FLATBUSH AVENUE,11217.0,14,0,0,0,2019-01-30,2017-11-01,2018-11-30,40.679348,-73.974016,8,35,161,3028340.0,3011500012.0,Prospect Heights,2019,1,1,30,Winter,2,Weekday,0.0
379,22080,118960,MANHATTAN,484,GRAND STREET,10002.0,260,3,3,0,2020-12-07,2019-11-01,2020-10-31,40.714927,-73.983284,3,1,12,1004065.0,1003310065.0,Lower East Side,2020,4,12,7,Winter,0,Weekday,1.153846153846154
380,818704,379249,BROOKLYN,1130,37 STREET,11218.0,3,0,0,0,2020-12-03,2019-11-01,2020-10-31,40.643734,-73.988437,12,39,226,3344103.0,3052917501.0,Borough Park,2020,4,12,3,Winter,3,Weekday,0.0
381,144851,375629,BROOKLYN,8662,20 AVENUE,11214.0,3,0,0,0,2019-07-20,2017-11-01,2018-11-30,40.60354,-73.999381,11,47,284,3166878.0,3063740080.0,Bensonhurst,2019,3,7,20,Summer,5,Weekend,0.0
382,187121,321948,BROOKLYN,9114,AVENUE A,11236.0,4,0,0,0,2023-06-23,2021-11-01,2022-10-31,40.651763,-73.91718399999999,17,42,930,3104902.0,3047510041.0,East Flatbush-Remsen Village,2023,2,6,23,Summer,4,Weekday,0.0
383,49169,220447,BRONX,2416,BEAUMONT AVENUE,10458.0,16,1,1,0,2019-01-29,2017-11-01,2018-11-30,40.854615,-73.884217,6,15,389,2012901.0,2031050003.0,Belmont,2019,1,1,29,Winter,1,Weekday,6.25
384,67664,222724,BRONX,1101,EAST 212 STREET,10469.0,3,0,0,0,2022-04-04,2020-11-01,2021-10-31,40.875381,-73.854566,12,12,368,2090544.0,2047070040.0,Williamsbridge-Olinville,2022,2,4,4,Spring,0,Weekday,0.0
385,287211,327889,BROOKLYN,1293,EAST NEW YORK AVENUE,11212.0,16,0,0,0,2022-02-17,2020-11-01,2021-10-31,40.668436,-73.919398,16,41,361,3039587.0,3014760036.0,Ocean Hill,2022,1,2,17,Winter,3,Weekday,0.0
386,17367,124901,MANHATTAN,114,EAST 84 STREET,10028.0,37,0,0,0,2020-02-20,2018-11-01,2019-10-31,40.778529999999996,-73.957401,8,4,140,1047663.0,1015120062.0,Upper East Side-Carnegie Hill,2020,1,2,20,Winter,3,Weekday,0.0
387,265437,373723,BROOKLYN,787,EAST 46 STREET,11203.0,58,0,0,0,2019-12-05,2018-11-01,2019-10-31,40.642312,-73.933266,17,45,840,3112292.0,3049630044.0,East Flatbush-Farragut,2019,4,12,5,Winter,3,Weekday,0.0
388,384399,821368,BROOKLYN,224,UTICA AVENUE,11213.0,2,0,0,0,2022-05-12,2020-11-01,2021-10-31,40.671093,-73.930916,8,36,35101,3036820.0,3013780048.0,Crown Heights (North),2022,2,5,12,Spring,3,Weekday,0.0
389,42044,134247,MANHATTAN,415,WEST 146 STREET,10031.0,3,0,0,0,2023-07-06,2021-11-01,2022-10-31,40.824949,-73.944826,9,9,231,1061424.0,1020610125.0,Hamilton Heights-Sugar Hill,2023,3,7,6,Summer,3,Weekday,0.0
390,70215,222444,BRONX,1331,EAST 224 STREET,10466.0,3,0,0,0,2022-04-28,2020-11-01,2021-10-31,40.880652000000005,-73.84285200000001,12,12,460,2087360.0,2048900075.0,Eastchester-Edenwald-Baychester,2022,2,4,28,Spring,3,Weekday,0.0
391,44921,203888,BRONX,311,ALEXANDER AVENUE,10454.0,9,0,0,0,2022-02-16,2020-11-01,2021-10-31,40.811669,-73.923968,1,8,39,2000741.0,2023150015.0,Mott Haven-Port Morris,2022,1,2,16,Winter,2,Weekday,0.0
392,375947,377575,BROOKLYN,118,STATE STREET,11201.0,4,0,0,0,2023-07-03,2021-11-01,2022-10-31,40.691282,-73.995464,2,33,7,3391796.0,3002757503.0,Brooklyn Heights,2023,3,7,3,Summer,0,Weekday,0.0
393,373459,343159,BROOKLYN,226,ST JAMES PLACE,11238.0,8,0,0,0,2022-02-18,2020-11-01,2021-10-31,40.683577,-73.963829,2,35,201,3056667.0,3019797501.0,Clinton Hill,2022,1,2,18,Winter,4,Weekday,0.0
394,347437,307368,BROOKLYN,2233,OCEAN AVENUE,11229.0,27,2,2,0,2019-02-11,2017-11-01,2018-11-30,40.607329,-73.9529,15,48,550,3183217.0,3068030065.0,Madison,2019,1,2,11,Winter,0,Weekday,7.4074074074074066
395,382936,368582,BROOKLYN,370,UNION AVENUE,11211.0,3,0,0,0,2023-06-26,2021-11-01,2022-10-31,40.711443,-73.95118599999999,1,34,513,3069300.0,3027790002.0,Williamsburg,2023,2,6,26,Summer,0,Weekday,0.0
396,341513,307772,BROOKLYN,242,NASSAU AVENUE,11222.0,3,0,0,0,2021-12-28,2020-11-01,2021-10-31,40.725851,-73.941921,1,33,591,3067179.0,3026880107.0,Greenpoint,2021,4,12,28,Winter,1,Weekday,0.0
397,335077,311642,BROOKLYN,258,MAC DOUGAL STREET,11233.0,6,0,0,0,2020-12-21,2019-11-01,2020-10-31,40.680378000000005,-73.91000600000001,16,37,369,3041711.0,3015340017.0,Ocean Hill,2020,4,12,21,Winter,0,Weekday,0.0
398,298405,359131,BROOKLYN,670,FULTON STREET,11217.0,5,0,0,0,2019-01-09,2017-11-01,2018-11-30,40.686597,-73.975157,2,35,35,3059274.0,3021140018.0,Fort Greene,2019,1,1,9,Winter,2,Weekday,0.0
399,940946,143526,MANHATTAN,144,WEST 117 STREET,10026.0,3,0,0,0,2023-09-19,2021-11-01,2022-10-31,40.803458,-73.951013,10,9,218,1085841.0,1019010053.0,Harlem (South),2023,3,9,19,Fall,1,Weekday,0.0
400,302146,333616,BROOKLYN,422,GRAHAM AVENUE,11211.0,5,0,0,0,2022-03-08,2020-11-01,2021-10-31,40.717575,-73.944875,1,34,497,3068207.0,3027400002.0,East Williamsburg,2022,1,3,8,Spring,1,Weekday,0.0
401,65630,202997,BRONX,960,EAST 173 STREET,10460.0,12,0,0,0,2021-12-10,2020-11-01,2021-10-31,40.835043,-73.886838,3,17,157,2010790.0,2029960023.0,Crotona Park East,2021,4,12,10,Winter,4,Weekday,0.0
402,63189,203907,BRONX,629,EAST 141 STREET,10454.0,15,0,0,0,2021-08-26,2019-11-01,2020-10-31,40.807844,-73.913923,1,8,33,2003654.0,2025540001.0,Mott Haven-Port Morris,2021,3,8,26,Summer,3,Weekday,0.0
403,14422,119808,MANHATTAN,440,EAST 56 STREET,10022.0,78,0,0,0,2020-12-28,2019-11-01,2020-10-31,40.757112,-73.962183,6,5,10601,1040464.0,1013670031.0,East Midtown-Turtle Bay,2020,4,12,28,Winter,0,Weekday,0.0
